build_failed,gh_is_pr,git_prev_commit_resolution_status,gh_team_size,git_num_all_built_commits,gh_num_commit_comments,git_diff_src_churn,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,gh_diff_tests_added,gh_diff_tests_deleted,gh_diff_src_files,gh_diff_doc_files,gh_diff_other_files,gh_num_commits_on_files_touched,gh_sloc,gh_test_lines_per_kloc,gh_test_cases_per_kloc,gh_asserts_cases_per_kloc,gh_by_core_team_member,year_of_start,month_of_start,day_of_start,hour_of_start,elapsed_days_last_build,same_committer,proj_fail_rate_history,proj_fail_rate_recent,comm_fail_rate_history,comm_fail_rate_recent,comm_avg_experience,totalNumberOfRevisions,no_config_edited,num_files_edited,num_distinct_authors,prev_build_result,day_week
0,1,1,46,1,0,41,0,0,0,1,0,0,1,0,0,83,26659,514.0477887,43.43748828,80.16054616,1,2014,8,28,16,3,0,0,0,0,0,0,1,0,1,1,0,5
0,1,1,46,1,0,30,4,0,0,11,0,0,11,0,0,74,26625,514.7042254,43.49295775,80.2629108,1,2014,8,29,8,4,0,0,0,0,0,0,11,0,11,1,0,6
0,1,1,46,1,0,9,0,0,0,1,0,0,1,0,0,84,26662,513.9899482,43.43260071,80.15152652,1,2014,8,29,9,1,1,0,0,0,0,1,1,0,1,1,0,6
0,0,1,46,1,0,1,0,0,0,1,0,0,1,0,0,1270,26625,514.7042254,43.49295775,80.2629108,1,2014,8,29,14,0,0,0,0,0,0,0,1,0,1,1,0,6
0,0,1,46,1,0,86,0,0,0,2,0,0,2,0,0,1302,26674,513.7587164,43.41306141,80.11546825,1,2014,8,29,15,0,1,0,0,0,0,1,2,0,2,1,0,6
0,0,1,46,1,0,12,0,0,0,3,0,0,2,0,1,1751,26680,513.6431784,43.40329835,80.09745127,1,2014,8,29,15,0,1,0,0,0,0,2,3,1,3,1,0,6
0,0,1,46,1,0,5,0,0,0,1,0,0,1,0,0,9,26676,513.7201979,43.40980657,80.10946169,1,2014,8,29,15,0,1,0,0,0,0,3,1,0,1,1,0,6
0,0,2,46,1,0,2,0,0,0,3,0,0,1,2,0,18,26710,513.0662673,43.35454886,80.00748783,1,2014,8,29,16,-1,0,0,0,0,0,0,54,1,54,1,0,6
0,0,2,46,1,0,2,0,0,0,1,0,0,1,0,0,16,26710,513.0662673,43.35454886,80.00748783,1,2014,8,29,16,-1,0,0,0,0,0,0,30,1,30,1,0,6
0,0,2,46,1,0,2,0,0,0,1,0,0,1,0,0,53,26710,513.0662673,43.35454886,80.00748783,1,2014,8,29,16,-1,0,0,0,0,0,0,29,1,29,1,0,6
0,0,2,46,1,0,2,0,0,0,1,0,0,1,0,0,13,26710,513.0662673,43.35454886,80.00748783,1,2014,8,29,16,-1,0,0,0,0,0,0,26,1,26,1,0,6
0,0,2,46,1,0,2,0,0,0,1,0,0,1,0,0,11,26710,513.0662673,43.35454886,80.00748783,1,2014,8,29,16,-1,0,0,0,0,0,0,25,1,25,1,0,6
0,0,2,46,1,0,2,0,0,0,1,0,0,1,0,0,29,26710,513.0662673,43.35454886,80.00748783,1,2014,8,29,16,-1,0,0,0,0,0,0,24,1,24,1,0,6
0,0,2,46,1,0,50,0,0,0,1,0,0,1,0,0,85,26713,513.0086475,43.34967993,79.9985026,1,2014,8,29,16,-1,0,0,0,0,0,0,16,1,16,1,0,6
0,0,1,46,1,0,60,0,0,0,2,0,0,2,0,0,1336,26710,513.0662673,43.35454886,80.00748783,1,2014,8,29,16,0,1,0,0,0,0,1,2,0,2,1,0,6
0,0,1,46,1,0,2,0,0,0,1,0,0,1,0,0,27,26710,513.0662673,43.35454886,80.00748783,1,2014,8,29,16,0,1,0,0,0,0,2,1,0,1,1,0,6
0,0,1,46,1,0,6,0,0,0,2,0,0,2,0,0,1296,26710,513.0662673,43.35454886,80.00748783,1,2014,8,29,16,0,1,0,0,0,0,1,2,0,2,1,0,6
0,0,1,46,1,0,1,0,0,0,1,0,0,1,0,0,1275,26710,513.0662673,43.35454886,80.00748783,1,2014,8,29,16,0,1,0,0,0,0,1,1,0,1,1,0,6
0,0,1,46,1,0,1,0,0,0,1,0,0,1,0,0,1276,26710,513.0662673,43.35454886,80.00748783,1,2014,8,29,16,0,1,0,0,0,0,1,1,0,1,1,0,6
0,0,1,46,1,0,1,0,0,0,1,0,0,1,0,0,1277,26710,513.0662673,43.35454886,80.00748783,1,2014,8,29,16,0,1,0,0,0,0,1,1,0,1,1,0,6
0,0,2,46,1,0,28,0,0,0,1,0,0,1,0,0,17,26722,512.8358656,43.33507971,79.97155902,1,2014,8,29,17,-1,0,0,0,0,0,0,31,1,31,1,0,6
0,0,1,46,1,0,88,0,0,0,2,0,0,2,0,0,1300,26708,513.1046877,43.35779542,80.01347911,1,2014,8,29,17,0,1,0,0,0,0,2,2,0,2,1,0,6
0,0,1,46,1,0,1,0,0,0,1,0,0,1,0,0,1279,26722,512.8358656,43.33507971,79.97155902,1,2014,8,29,17,0,1,0,0,0,0,1,1,0,1,1,0,6
0,0,1,46,1,0,16,0,0,0,2,0,0,2,0,0,1283,26724,512.7974854,43.33183655,79.96557402,1,2014,8,29,18,0,1,0,0,0,0,2,2,0,2,1,0,6
1,0,1,46,1,0,6,0,0,0,2,0,0,1,0,1,610,26729,512.7015601,43.32373078,79.95061544,1,2014,8,29,18,0,1,0,0,0,0,3,2,1,2,1,0,6
0,0,1,46,1,0,0,1,0,0,1,0,0,1,0,0,6,26729,512.7389727,43.32373078,79.95061544,1,2014,8,29,18,0,1,0.25,0.25,0.25,0.25,4,1,0,1,1,1,6
0,0,1,46,1,0,4,0,0,0,2,0,0,2,0,0,1360,26729,512.7389727,43.32373078,79.95061544,1,2014,8,29,18,0,1,0.2,0.2,0.2,0.2,5,2,0,2,1,0,6
0,0,1,46,1,0,7,0,0,0,3,0,0,2,0,1,696,26734,512.6430762,43.31562804,79.93566245,1,2014,8,29,18,0,1,0.16666667,0.2,0.16666667,0.2,6,3,1,3,1,0,6
0,0,1,46,1,0,6,0,0,0,1,0,0,1,0,0,12,26734,512.6430762,43.31562804,79.93566245,1,2014,8,29,19,0,1,0.14285715,0.2,0.14285715,0.2,7,1,0,1,1,0,6
0,0,1,46,1,0,13,0,0,0,3,0,0,2,0,1,642,26743,512.470553,43.30105074,79.90876117,1,2014,8,29,19,0,1,0.125,0.2,0.125,0.2,8,3,1,3,1,0,6
0,0,1,46,1,0,12,0,0,0,2,0,0,1,0,1,674,26743,512.470553,43.30105074,79.90876117,1,2014,8,29,20,0,1,0.11111111,0.2,0.11111111,0.2,9,2,1,2,1,0,6
0,1,1,46,1,0,2,2,0,0,2,0,0,2,0,0,11,26743,512.470553,43.30105074,79.90876117,1,2014,8,29,21,0,0,0.1,0.2,0,0,0,2,0,2,1,0,6
0,1,1,46,1,0,9,0,0,0,1,0,0,1,0,0,27,26746,512.4130711,43.29619382,79.8997981,1,2014,8,30,3,1,0,0,0,0,0,0,1,0,1,1,0,7
0,0,1,46,2,0,10,0,0,0,2,0,0,2,0,0,1308,26744,512.451391,43.29943165,79.90577326,1,2014,8,31,5,0,0,0,0,0,0,0,2,0,2,1,0,1
0,0,1,46,1,0,46,0,1,0,3,0,0,4,0,0,1299,26783,511.7051861,43.23638129,79.78941866,1,2014,8,31,5,0,1,0,0,0,0,1,4,0,4,1,0,1
0,0,1,46,1,0,4,0,0,0,1,0,0,1,0,0,6,26783,511.7051861,43.23638129,79.78941866,1,2014,8,31,5,0,1,0,0,0,0,2,1,0,1,1,0,1
0,0,1,46,1,4,18,0,0,0,2,0,0,2,0,0,1299,26796,511.4569339,43.21540528,79.75070906,1,2014,8,31,5,0,1,0,0,0,0,3,2,0,2,1,0,1
0,0,1,46,1,0,8,7,0,0,3,0,0,3,0,0,1391,26793,511.3275856,43.18292091,79.72231553,1,2014,8,31,5,0,1,0,0,0,0,4,3,0,3,1,0,1
0,0,2,46,1,0,0,0,0,0,1,0,0,0,1,0,8,26793,511.3275856,43.18292091,79.72231553,1,2014,8,31,6,-1,0,0,0,0,0,0,108,2,108,1,0,1
0,0,1,46,1,1,3,0,0,0,1,0,0,1,0,0,199,26793,511.3275856,43.18292091,79.72231553,1,2014,8,31,6,0,1,0,0,0,0,5,1,0,1,1,0,1
0,0,1,46,1,0,1,0,0,0,1,0,0,1,0,0,1286,26793,511.3275856,43.18292091,79.72231553,1,2014,8,31,6,0,1,0,0,0,0,1,1,0,1,1,0,1
0,1,1,46,1,0,4,0,0,0,1,0,0,1,0,0,5,26793,511.3275856,43.18292091,79.72231553,1,2014,8,31,14,0,0,0,0,0,0,0,1,0,1,1,0,1
0,0,1,46,1,0,18,0,0,0,3,0,0,3,0,0,1304,26800,511.1940299,43.17164179,79.70149254,1,2014,8,31,16,0,1,0,0,0,0,2,3,0,3,1,0,1
0,0,1,46,1,3,12,7,0,0,3,0,0,3,0,0,1298,26808,511.153387,43.15875858,79.67770815,1,2014,8,31,16,0,1,0,0,0,0,3,3,0,3,1,0,1
0,0,2,46,1,0,4,0,0,0,1,0,0,1,0,0,6,26808,511.153387,43.15875858,79.67770815,1,2014,8,31,17,-1,0,0,0,0,0,0,5,0,5,1,0,1
0,0,1,46,1,0,2,0,0,0,1,0,0,1,0,0,21,26808,511.153387,43.15875858,79.67770815,1,2014,8,31,17,0,1,0,0,0,0,4,1,0,1,1,0,1
0,0,1,46,1,0,1,0,0,0,1,0,0,1,0,0,1289,26808,511.153387,43.15875858,79.67770815,1,2014,8,31,17,0,1,0,0,0,0,1,1,0,1,1,0,1
0,0,1,46,1,0,24,6,0,0,3,0,0,3,0,0,567,26821,510.9802021,43.13783975,79.63908877,1,2014,9,1,22,1,1,0,0,0,0,2,3,0,3,1,0,2
0,0,1,46,1,0,50,0,0,0,4,0,0,3,0,1,936,26824,510.923054,43.13301521,79.63018193,1,2014,9,1,22,0,1,0,0,0,0,3,4,1,4,1,0,2
0,0,1,46,1,0,1,0,0,0,1,0,0,1,0,0,4,26823,510.9421019,43.13462327,79.63315065,1,2014,9,1,22,0,1,0,0,0,0,4,1,0,1,1,0,2
0,0,1,46,1,0,1,0,0,0,1,0,0,1,0,0,362,26824,510.923054,43.13301521,79.63018193,1,2014,9,2,16,1,1,0,0,0,0,5,1,0,1,1,0,3
0,0,1,46,1,0,2,0,0,0,1,0,0,1,0,0,363,26826,510.8849623,43.12979945,79.62424514,1,2014,9,2,16,0,1,0,0,0,0,6,1,0,1,1,0,3
1,1,1,46,1,0,1,0,0,0,1,0,0,1,0,0,7,26825,510.9040075,43.13140727,79.62721342,1,2014,9,2,16,0,0,0,0,0,0,0,1,0,1,1,0,3
0,0,1,46,1,0,2,0,0,0,2,0,0,1,0,0,1294,26825,510.9040075,43.13140727,79.62721342,1,2014,9,2,18,0,0,0,0,0,0,0,2,0,2,1,0,3
1,1,1,46,1,0,2,0,0,0,1,0,0,1,0,0,14,26825,510.9040075,43.13140727,79.62721342,1,2014,9,2,20,0,0,0,0,0,0,0,1,0,1,1,0,3
0,1,1,46,1,0,2,0,0,0,1,0,0,1,0,0,11,26825,510.9040075,43.13140727,79.62721342,1,2014,9,3,4,1,0,0,0,0,0,0,1,0,1,1,0,4
0,1,1,46,1,0,6,0,0,0,1,0,0,1,0,0,6,26825,510.9040075,43.13140727,79.62721342,1,2014,9,3,14,0,0,0,0,0,0,0,1,0,1,1,0,4
0,1,1,46,1,0,4,0,0,0,1,0,0,1,0,0,21,26825,510.9040075,43.13140727,79.62721342,0,2014,9,3,15,0,0,0,0,0,0,0,1,0,1,1,0,4
0,0,2,46,1,0,6,0,0,0,1,0,0,1,0,0,7,26825,510.9040075,43.13140727,79.62721342,1,2014,9,3,16,-1,0,0,0,0,0,0,1,0,1,1,0,4
0,0,1,46,1,0,0,0,0,0,1,0,0,0,1,0,2,26825,510.9040075,43.13140727,79.62721342,1,2014,9,3,16,0,1,0,0,0,0,1,1,0,1,1,0,4
0,1,1,46,1,0,2,0,0,0,1,0,0,1,0,0,88,26825,510.9040075,43.13140727,79.62721342,1,2014,9,4,1,1,0,0,0,0,0,0,1,0,1,1,0,5
0,1,1,46,1,0,2,0,0,0,1,0,0,1,0,0,23,26825,510.9040075,43.13140727,79.62721342,1,2014,9,4,19,0,0,0,0,0,0,0,1,0,1,1,0,5
1,0,2,46,1,0,2,0,0,0,1,0,0,1,0,0,15,26825,510.9040075,43.13140727,79.62721342,1,2014,9,4,21,-1,0,0,0,0,0,0,7,0,7,1,0,5
1,1,1,46,1,0,2,0,0,0,1,0,0,1,0,0,1,26825,510.9040075,43.13140727,79.62721342,1,2014,9,4,21,0,0,0,0,0,0,0,1,0,1,1,0,5
0,0,1,46,1,0,9,0,0,0,1,0,0,1,0,0,1291,26825,510.9040075,43.13140727,79.62721342,1,2014,9,4,21,0,0,0,0,0,0,0,1,0,1,1,0,5
1,0,1,46,1,0,1,0,0,0,1,0,0,1,0,0,1292,26825,510.9040075,43.13140727,79.62721342,1,2014,9,4,21,0,1,1,1,1,1,1,1,0,1,1,1,5
1,0,1,46,1,0,5,9,0,0,3,0,0,3,0,0,1405,26826,511.0340714,43.12979945,79.77335421,1,2014,9,4,21,0,1,1,1,1,1,2,3,0,3,1,1,5
0,0,1,46,1,0,2,0,0,0,1,0,0,1,0,0,16,26826,511.0340714,43.12979945,79.77335421,1,2014,9,4,21,0,1,1,1,1,1,3,1,0,1,1,1,5
0,0,1,46,1,0,2,0,0,0,2,0,0,1,0,0,1298,26826,511.0340714,43.12979945,79.77335421,1,2014,9,4,21,0,1,0.75,0.75,0.75,0.75,4,2,0,2,1,0,5
0,0,1,46,1,0,0,0,0,0,1,0,0,0,0,0,9,26826,511.0340714,43.12979945,79.77335421,1,2014,9,4,22,0,0,0.6,0.6,0.75,0.75,4,1,0,1,1,0,5
0,1,1,47,1,2,46,0,0,0,3,0,0,1,2,0,21,26835,510.8626793,43.11533445,79.74659959,0,2014,9,6,3,2,0,0.5,0.6,0,0,0,3,0,3,1,0,7
0,1,1,47,1,0,8,0,0,0,1,0,0,1,0,0,20,26830,510.957883,43.12336936,79.76146105,0,2014,9,6,4,0,1,0.42857143,0.6,0,0,1,1,0,1,1,0,7
0,1,1,47,1,0,14,0,1,0,0,0,0,1,0,0,0,26840,510.7675112,43.10730253,79.73174367,1,2014,9,6,20,2,0,0.5,0.6,0,0,0,1,0,1,1,0,7
0,1,1,47,1,0,2,0,0,0,1,0,0,1,0,0,38,26826,511.0340714,43.12979945,79.77335421,0,2014,9,7,17,3,0,0.5,0.6,0,0,0,1,0,1,1,0,1
0,1,1,47,1,0,123,219,1,0,7,0,0,8,0,0,108,26862,515.1515152,43.25813417,80.59712605,0,2014,9,8,4,4,0,0.5,0.6,0,0,0,8,0,8,1,0,2
0,1,1,47,1,0,168,0,2,0,6,0,0,7,0,1,730,26930,509.0605273,42.96323802,79.46528036,0,2014,9,10,7,6,0,0.5,0.6,0,0,0,8,1,8,1,0,4
0,1,1,47,6,0,126,0,2,0,12,0,0,14,0,0,27,26875,510.1023256,43.05116279,79.62790698,0,2014,9,11,15,7,0,0.5,0.6,0,0,0,28,0,18,1,0,5
0,1,1,47,1,0,7,0,0,0,1,0,0,1,0,0,4,26831,510.9388394,43.12176214,79.75848832,1,2014,9,12,22,8,0,0.5,0.6,0,0,0,1,0,1,1,0,6
0,0,1,47,1,0,67,0,1,0,1,0,0,1,1,0,3,26826,511.0340714,43.12979945,79.77335421,1,2014,9,15,15,11,0,0.5,0.6,0,0,0,2,0,2,1,0,2
0,0,1,47,1,2,2,0,0,0,1,0,0,1,0,0,1,26826,511.0340714,43.12979945,79.77335421,1,2014,9,15,17,0,0,0.42857143,0.6,0,0,0,1,0,1,1,0,2
0,1,1,47,1,0,2,0,0,0,1,0,0,1,0,0,7,26826,511.0340714,43.12979945,79.77335421,1,2014,9,16,15,1,0,0.375,0.6,0,0,0,1,0,1,1,0,3
0,0,1,47,1,0,3,0,0,0,1,0,0,1,0,0,10,26826,511.0340714,43.12979945,79.77335421,1,2014,9,16,18,0,0,0,0,0,0,0,1,0,1,1,0,3
0,1,1,47,1,0,2,0,0,0,1,0,0,1,0,0,3,26826,511.0340714,43.12979945,79.77335421,0,2014,9,17,1,1,0,0,0,0,0,0,1,0,1,1,0,4
0,1,1,47,1,0,6,0,0,0,1,0,0,1,0,0,8,26828,510.9959744,43.12658417,79.76740719,0,2014,9,18,15,2,0,0,0,0,0,0,1,0,1,1,0,5
1,1,1,47,1,0,31,0,0,0,1,0,0,1,0,0,13,26827,511.0150222,43.12819175,79.77038059,0,2014,9,20,15,4,0,0,0,0,0,0,1,0,1,1,0,7
1,1,1,47,1,0,1,0,0,0,1,0,0,1,0,0,9,26825,511.0531221,43.13140727,79.77632805,0,2014,9,21,13,5,0,0,0,0,0,0,1,0,1,1,0,1
1,1,1,47,1,0,2,0,0,0,1,0,0,1,0,0,3,26828,510.9959744,43.12658417,79.76740719,0,2014,9,21,17,5,0,0,0,0,0,0,1,0,1,1,0,1
1,1,1,47,1,0,4,0,0,0,1,0,0,1,0,0,43,26826,511.0340714,43.12979945,79.77335421,0,2014,9,23,18,7,0,0,0,0,0,0,1,0,1,1,0,3
1,1,1,47,1,0,19,0,0,0,4,0,0,2,0,2,714,26832,510.9197973,43.12015504,79.7555158,1,2014,9,23,19,7,0,0,0,0,0,0,4,1,4,1,0,3
1,0,1,47,1,0,2,0,0,0,1,0,0,1,0,0,3,26826,511.0340714,43.12979945,79.77335421,1,2014,9,24,13,8,0,0,0,0,0,0,1,0,1,1,0,4
1,1,1,47,1,0,2,0,0,0,1,0,0,1,0,0,20,26826,511.0340714,43.12979945,79.77335421,0,2014,9,26,12,2,0,0.33333334,0.33333334,0,0,0,1,0,1,1,1,6
1,0,1,47,1,0,2,0,0,0,1,0,0,1,0,0,10,26826,511.0340714,43.12979945,79.77335421,1,2014,9,26,14,2,1,0.33333334,0.33333334,1,1,1,1,0,1,1,1,6
1,1,1,47,1,0,4,6,0,0,2,0,0,2,0,0,38,26826,511.108626,43.12979945,79.77335421,0,2014,9,29,17,3,0,0.5,0.5,0,0,0,2,0,2,1,1,2
1,1,1,47,1,0,9,0,0,0,2,0,0,2,0,0,3,26882,509.9694963,43.03995238,79.60717209,0,2014,10,6,14,25,1,0.42857143,0.6,0,0,1,2,0,2,1,0,2
1,0,2,48,1,0,58,19,1,0,4,0,0,5,0,0,22,26856,511.0589812,43.11885612,79.72147751,1,2014,10,7,15,-1,0,0,0,0,0,0,71,1,71,1,0,3
1,1,1,48,1,0,13,0,0,0,1,0,0,1,0,0,7,26856,511.0589812,43.11885612,79.72147751,0,2014,10,8,6,1,0,1,1,0,0,0,1,0,1,1,1,4
1,1,1,49,1,0,4,0,0,0,1,0,0,1,0,0,38,26858,511.0209249,43.11564525,79.71554099,0,2014,10,10,10,2,0,1,1,0,0,0,1,0,1,1,0,6
1,1,1,49,1,0,29,0,0,0,1,0,0,1,0,0,22,26858,511.0209249,43.11564525,79.71554099,0,2014,10,10,16,2,0,1,1,0,0,0,1,0,1,1,0,6
0,1,1,50,1,0,0,0,0,0,1,0,0,0,0,1,10,26856,511.0589812,43.11885612,79.72147751,1,2014,10,11,15,3,0,1,1,0,0,0,1,1,1,1,0,7
0,1,1,51,1,0,2,0,0,0,1,0,0,1,0,0,3,26856,511.0589812,43.11885612,79.72147751,1,2014,10,13,14,2,0,0,0,0,0,0,1,0,1,1,0,2
0,1,1,51,1,0,4,0,0,0,1,0,0,1,0,0,31,26857,511.0399523,43.11725062,79.71850914,1,2014,10,15,6,2,0,0,0,0,0,0,1,0,1,1,0,4
0,1,1,51,1,0,24,0,0,0,3,0,0,3,0,0,45,26857,511.0399523,43.11725062,79.71850914,0,2014,10,16,14,8,0,1,1,0,0,0,3,0,3,1,0,5
0,0,1,51,3,0,101,0,1,0,3,0,0,3,1,0,71,26856,511.0589812,43.11885612,79.72147751,1,2014,10,16,15,3,0,0,0,0,0,0,4,0,4,1,0,5
0,0,1,51,1,0,15,0,0,0,1,0,0,1,0,0,1,26856,511.0589812,43.11885612,79.72147751,1,2014,10,16,16,0,1,0,0,0,0,1,1,0,1,1,0,5
1,0,1,51,5,0,70,0,0,0,5,0,0,5,0,0,7,26856,511.0589812,43.11885612,79.72147751,1,2014,10,17,15,4,0,0,0,0,0,0,5,2,5,1,0,6
0,0,1,51,1,0,4,0,0,0,1,0,0,1,0,0,3,26856,511.0589812,43.11885612,79.72147751,1,2014,10,17,15,0,0,0,0,0,0,0,1,0,1,1,0,6
0,0,2,51,1,0,4,0,0,0,1,0,0,1,0,0,39,26859,511.0018988,43.11403999,79.71257307,1,2014,10,18,23,-1,0,0,0,0,0,0,4,1,4,1,0,7
0,0,1,51,1,0,2,0,0,0,1,0,0,1,0,0,6,26857,511.0399523,43.11725062,79.71850914,1,2014,10,18,23,0,0,0,0,0,0,0,1,0,1,1,0,7
0,0,1,51,1,0,2,0,0,0,1,0,0,1,0,0,1295,26859,511.0018988,43.11403999,79.71257307,1,2014,10,18,23,0,1,0,0,0,0,1,1,0,1,1,0,7
0,0,1,51,1,0,0,0,0,0,1,0,0,0,0,1,610,26859,511.0018988,43.11403999,79.71257307,1,2014,10,18,23,0,1,0,0,0,0,2,1,1,1,1,0,7
0,1,1,51,1,0,14,0,0,0,5,0,0,3,2,0,63,26859,511.0018988,43.11403999,79.71257307,1,2014,10,20,16,2,0,0,0,0,0,0,5,0,5,1,0,2
0,1,1,51,2,0,39,62,0,0,6,0,0,6,0,0,220,26858,511.4304863,43.22734381,79.7900067,1,2014,10,20,16,2,0,0,0,0,0,0,12,0,8,1,0,2
0,1,1,51,2,0,25,0,0,0,2,0,0,2,0,0,159,26865,510.8877722,43.10441094,79.69477015,0,2014,10,21,6,3,0,0,0,0,0,0,2,0,2,1,0,3
0,1,1,51,1,0,2,0,0,0,1,0,0,1,0,0,6,26859,511.0018988,43.11403999,79.71257307,1,2014,10,21,21,3,0,0,0,0,0,0,1,0,1,1,0,3
0,0,2,51,1,0,70,0,0,0,5,0,0,5,0,0,13,26859,511.0018988,43.11403999,79.71257307,1,2014,10,21,22,-1,0,0,0,0,0,0,5,1,5,1,0,3
0,0,1,51,1,0,6,0,0,0,3,0,0,3,0,0,170,26859,511.0018988,43.11403999,79.71257307,1,2014,10,21,22,0,0,0,0,0,0,0,3,0,3,1,0,3
0,0,1,51,1,0,18,0,0,0,4,0,0,3,0,1,1800,26866,510.868756,43.10280652,79.69180377,1,2014,10,21,22,0,0,0,0,0,0,1,4,1,4,1,0,3
0,0,1,51,1,0,15,0,0,0,2,0,0,2,0,0,1300,26876,510.6786724,43.08676886,79.66215211,1,2014,10,21,23,0,1,0,0,0,0,2,2,0,2,1,0,3
0,0,1,51,1,0,3,0,0,0,2,0,0,2,0,0,1312,26876,510.6786724,43.08676886,79.66215211,1,2014,10,21,23,0,1,0,0,0,0,3,2,0,2,1,0,3
0,0,1,51,1,0,8,0,0,0,2,0,0,2,0,0,1365,26878,510.6406727,43.08356277,79.65622442,1,2014,10,22,0,1,1,0,0,0,0,4,2,0,2,1,0,4
0,0,1,51,1,0,11,0,0,0,4,0,0,3,0,1,1351,26886,510.4887302,43.07074314,79.6325225,1,2014,10,22,0,0,1,0,0,0,0,5,4,1,4,1,0,4
0,0,1,51,1,0,21,0,0,0,4,0,0,4,0,0,1334,26898,510.2609859,43.05152799,79.59699606,1,2014,10,22,0,0,1,0,0,0,0,6,4,0,4,1,0,4
0,0,1,51,1,0,4,0,0,0,1,0,0,1,0,0,5,26898,510.2609859,43.05152799,79.59699606,1,2014,10,22,0,0,1,0,0,0,0,7,1,0,1,1,0,4
0,0,1,51,1,0,10,0,0,0,2,0,0,2,0,0,1330,26897,510.2799569,43.0531286,79.59995539,1,2014,10,22,0,0,1,0,0,0,0,8,2,0,2,1,0,4
1,0,1,51,1,0,22,1,0,0,6,0,0,6,0,0,1343,26900,510.260223,43.04832714,79.62825279,1,2014,10,22,0,0,1,0,0,0,0,9,6,0,6,1,0,4
0,0,1,51,1,0,0,0,0,0,2,0,0,0,2,0,54,26859,511.0018988,43.11403999,79.71257307,1,2014,10,22,13,1,1,0,0,0,0,1,2,0,2,1,0,4
0,0,1,51,1,0,2,0,0,0,1,0,0,1,0,0,7,26859,511.0018988,43.11403999,79.71257307,1,2014,10,22,13,1,1,0,0,0,0,1,1,0,1,1,0,4
0,0,1,51,1,0,16,0,0,0,2,0,0,2,0,0,9,26871,510.7736966,43.0947862,79.67697518,1,2014,10,22,13,0,0,0.33333334,0.33333334,0,0,1,2,0,2,1,0,4
0,0,1,51,1,0,0,9,0,0,1,0,0,1,0,0,8,26900,510.4089219,43.08550186,79.66542751,1,2014,10,22,15,0,1,0.09090909,0,0.1,0,10,1,0,1,1,1,4
1,0,1,51,1,0,22,0,0,0,3,0,0,3,0,0,1376,26914,510.1434198,43.06308984,79.62398752,1,2014,10,22,16,0,1,0.083333336,0,0.09090909,0,11,3,0,3,1,0,4
1,0,1,51,1,3,3,0,0,0,2,0,0,2,0,0,1333,26914,510.1434198,43.06308984,79.62398752,1,2014,10,22,16,0,1,0.15384616,0,0.16666667,0,12,2,0,2,1,1,4
0,0,1,51,1,0,11,4,0,0,3,0,0,3,0,0,48,26917,510.1980161,43.0582903,79.61511313,1,2014,10,22,16,0,1,0.21428572,0,0.23076923,0,13,3,0,3,1,1,4
0,0,1,51,1,0,10,0,0,0,2,0,0,2,0,0,1307,26922,510.1032613,43.05029344,79.60032687,1,2014,10,22,17,0,1,0.2,0,0.21428572,0,14,2,0,2,1,0,4
1,0,1,51,1,0,5,0,0,0,2,0,0,2,0,0,1325,26923,510.0843145,43.04869442,79.59737028,1,2014,10,22,18,0,1,0.1875,0,0.2,0,15,2,0,2,1,0,4
0,0,1,51,1,0,3,0,0,0,2,0,0,2,0,0,1314,26923,510.0843145,43.04869442,79.59737028,1,2014,10,22,18,0,1,0.23529412,0,0.25,0,16,2,0,2,1,1,4
1,0,1,52,1,0,22,5,0,0,4,0,0,4,0,0,1421,26931,510.0070551,43.03590658,79.64798931,1,2014,10,22,19,0,1,0.22222222,0,0.23529412,0,17,4,0,4,1,0,4
0,0,1,52,1,0,118,5,1,0,8,0,0,8,0,1,1389,26982,509.1913127,42.9545623,79.64568972,1,2014,10,22,20,0,1,0.2631579,0,0.2777778,0,18,9,1,9,1,1,4
0,0,1,52,1,0,2,0,0,0,1,0,0,1,0,0,2,26982,509.1913127,42.9545623,79.64568972,0,2014,10,22,20,0,0,0.25,0,0,0,0,1,0,1,1,0,4
0,0,2,52,1,0,0,0,0,0,2,0,0,0,2,0,55,27031,508.2682846,42.87669713,79.50131331,1,2014,10,22,23,-1,0,0,0,0,0,0,36,2,36,1,0,4
0,0,2,52,1,0,18,0,0,0,3,0,0,3,0,0,17,27031,508.2682846,42.87669713,79.50131331,1,2014,10,22,23,-1,0,0,0,0,0,0,33,2,33,1,0,4
0,0,1,52,1,0,35,0,1,0,5,0,0,5,0,1,1813,27009,508.6822911,42.91162205,79.56607057,1,2014,10,22,23,0,0,0,0,0,0,0,6,1,6,1,0,4
1,0,1,52,1,0,12,0,0,0,1,0,0,1,0,0,22,27019,508.4940227,42.89574003,79.53662238,1,2014,10,22,23,0,1,0,0,0,0,1,1,0,1,1,0,4
0,0,1,52,1,0,6,0,0,0,1,0,0,1,0,0,1312,27019,508.4940227,42.89574003,79.53662238,1,2014,10,22,23,0,1,0.33333334,0.33333334,0.5,0.5,2,1,0,1,1,1,4
1,1,1,52,1,0,4,0,0,0,2,0,0,2,0,0,106,27031,508.2682846,42.87669713,79.50131331,1,2014,10,23,3,1,0,0,0,0,0,0,2,0,2,1,0,5
